Date,esw,MaxT,MinT,Radn,Rain,es,sws(1),sws(2),sws(3),sws(4)
2013-08-15,135.364,16.0,0.5,13.0,0.5,1.13,0.162,0.26,0.304,0.305
2013-08-16,134.273,17.0,3.5,15.0,0.0,0.532,0.157,0.26,0.303,0.304
2013-08-17,134.628,14.5,6.0,10.0,2.7,1.881,0.166,0.26,0.302,0.304
2013-08-18,134.337,18.0,8.0,11.0,2.3,2.219,0.168,0.259,0.301,0.303
2013-08-19,136.885,11.5,4.5,11.0,4.8,1.946,0.191,0.261,0.301,0.302
2013-08-20,135.415,12.0,1.0,10.0,0.5,1.718,0.18,0.26,0.301,0.302
2013-08-21,134.204,13.0,1.5,7.0,0.1,1.105,0.171,0.26,0.301,0.302
2013-08-22,135.445,14.0,5.0,7.0,2.7,1.294,0.186,0.26,0.3,0.301
2013-08-23,135.432,16.0,9.0,6.0,1.3,1.188,0.188,0.259,0.3,0.301
2013-08-24,134.172,15.5,8.0,6.0,0.0,1.169,0.177,0.259,0.3,0.301
2013-08-25,133.321,16.0,7.5,7.0,0.0,0.788,0.17,0.259,0.3,0.3
2013-08-26,132.659,18.0,5.5,11.0,0.0,0.617,0.165,0.259,0.3,0.3
2013-08-27,132.103,21.5,7.0,13.0,0.4,0.925,0.161,0.259,0.3,0.3
2013-08-28,131.617,22.5,9.5,16.0,0.1,0.564,0.157,0.258,0.299,0.3
2013-08-29,131.18,19.5,12.0,7.0,0.0,0.421,0.154,0.258,0.299,0.3
2013-08-30,130.782,19.0,10.0,13.0,1.5,1.888,0.151,0.258,0.299,0.3
2013-08-31,130.412,23.0,4.0,18.0,0.1,0.462,0.148,0.258,0.299,0.3
2013-01-09,130.067,24.0,8.5,16.0,0.0,0.34,0.146,0.258,0.299,0.3
2013-02-09,129.741,24.5,8.0,18.0,0.0,0.322,0.144,0.257,0.299,0.3
2013-03-09,129.432,25.5,8.5,18.0,0.0,0.307,0.142,0.257,0.299,0.3
2013-04-09,129.137,27.0,10.5,16.0,0.0,0.293,0.14,0.257,0.298,0.3
2013-05-09,128.855,22.5,15.0,5.0,0.0,0.281,0.138,0.257,0.298,0.3
2013-06-09,128.583,16.0,12.5,6.0,0.9,1.171,0.136,0.257,0.298,0.3
2013-07-09,128.321,19.0,6.5,15.0,1.5,1.761,0.135,0.256,0.298,0.3
2013-08-09,128.068,20.0,4.0,15.0,0.0,0.253,0.133,0.256,0.298,0.3
2013-09-09,127.823,28.0,11.0,11.0,0.0,0.245,0.131,0.256,0.298,0.3
2013-10-09,127.584,17.0,10.5,14.0,0.0,0.238,0.13,0.256,0.298,0.3
2013-11-09,127.353,18.0,5.0,15.0,0.0,0.232,0.129,0.256,0.298,0.3
2013-12-09,127.127,16.0,2.0,17.0,0.0,0.226,0.127,0.256,0.297,0.3
2013-09-13,126.907,12.0,4.0,9.0,0.0,0.22,0.126,0.255,0.297,0.3
2013-09-14,129.687,19.0,5.0,12.0,5.1,2.32,0.155,0.255,0.297,0.3
2013-09-15,129.383,21.0,6.5,14.0,0.0,0.304,0.153,0.255,0.297,0.3
2013-09-16,131.394,14.0,12.0,7.0,3.4,1.388,0.174,0.255,0.297,0.3
2013-09-17,149.786,18.5,8.5,11.0,22.5,2.15,0.287,0.271,0.303,0.301
2013-09-18,147.515,16.5,8.0,13.0,0.0,1.856,0.234,0.274,0.309,0.303
2013-09-19,145.942,17.0,5.5,17.0,1.9,2.727,0.204,0.272,0.312,0.306
2013-09-20,146.039,17.0,7.0,13.0,3.7,2.568,0.2,0.27,0.313,0.308
2013-09-21,143.918,19.5,1.5,18.0,0.0,0.925,0.192,0.266,0.312,0.309
2013-09-22,142.297,21.5,9.0,20.0,2.4,2.767,0.183,0.264,0.311,0.31
2013-09-23,140.471,26.5,6.0,14.0,0.0,0.607,0.178,0.262,0.309,0.309
2013-09-24,138.836,24.0,8.5,18.0,0.0,0.518,0.174,0.261,0.307,0.309
2013-09-25,137.398,24.0,12.0,19.0,0.0,0.46,0.17,0.26,0.305,0.308
2013-09-26,138.744,17.0,11.0,18.0,5.3,3.096,0.184,0.262,0.305,0.307
2013-09-27,137.272,22.0,2.0,20.0,0.0,0.73,0.177,0.261,0.304,0.306
2013-09-28,136.06,18.5,5.5,19.0,0.1,0.689,0.173,0.26,0.303,0.305
2013-09-29,135.041,23.0,3.5,19.0,0.0,0.507,0.168,0.26,0.302,0.304
2013-09-30,134.178,27.0,11.5,6.0,0.0,0.452,0.165,0.26,0.301,0.303
2013-01-10,135.959,17.0,11.5,17.0,5.1,2.98,0.181,0.261,0.301,0.303
2013-02-10,134.985,18.5,6.0,14.0,0.0,0.695,0.175,0.26,0.301,0.302
2013-03-10,134.188,17.0,4.5,21.0,0.7,1.27,0.17,0.26,0.301,0.302
2013-04-10,133.513,21.0,1.0,23.0,0.0,0.495,0.166,0.26,0.3,0.301
2013-05-10,132.932,28.0,7.5,22.0,0.0,0.443,0.163,0.259,0.3,0.301
2013-06-10,132.426,19.5,6.0,17.0,0.0,0.405,0.16,0.259,0.3,0.301
2013-07-10,131.98,20.0,2.5,22.0,0.0,0.375,0.157,0.259,0.3,0.301
2013-08-10,131.579,22.5,6.5,24.0,0.0,0.352,0.154,0.259,0.3,0.3
2013-09-10,131.213,31.5,6.5,23.0,0.0,0.332,0.152,0.259,0.3,0.3
2013-10-10,130.874,26.5,13.5,12.0,0.0,0.315,0.15,0.258,0.299,0.3
2013-11-10,130.557,21.0,4.5,25.0,0.7,1.0,0.148,0.258,0.299,0.3
2013-12-10,130.257,27.0,4.0,26.0,0.0,0.288,0.146,0.258,0.299,0.3
2013-10-13,129.973,20.0,6.5,18.0,0.0,0.276,0.144,0.258,0.299,0.3
2013-10-14,129.7,17.0,4.5,18.0,1.6,1.866,0.143,0.258,0.299,0.3
2013-10-15,129.439,22.0,1.0,26.0,0.1,0.357,0.141,0.257,0.299,0.3
2013-10-16,129.187,29.0,7.0,21.0,0.0,0.249,0.139,0.257,0.299,0.3
2013-10-17,128.943,16.5,10.5,24.0,0.0,0.242,0.138,0.257,0.298,0.3
2013-10-18,128.707,23.5,0.0,27.0,0.0,0.235,0.137,0.257,0.298,0.3
2013-10-19,128.477,28.5,6.0,27.0,0.0,0.229,0.135,0.257,0.298,0.3
2013-10-20,128.253,35.5,9.0,24.0,0.0,0.223,0.134,0.256,0.298,0.3
2013-10-21,128.035,26.5,17.0,7.0,0.0,0.218,0.133,0.256,0.298,0.3
2013-10-22,127.822,23.5,14.5,7.0,0.0,0.213,0.132,0.256,0.298,0.3
2013-10-23,135.339,19.5,12.5,12.0,10.1,2.583,0.195,0.26,0.298,0.3
2013-10-24,134.508,17.0,5.5,24.0,0.1,0.931,0.187,0.26,0.298,0.3
2013-10-25,133.871,17.5,1.5,20.0,0.0,0.637,0.182,0.26,0.298,0.3
2013-10-26,133.334,20.5,4.5,23.0,0.0,0.537,0.177,0.259,0.298,0.3
2013-10-27,132.861,20.0,5.0,16.0,0.0,0.473,0.174,0.259,0.297,0.3
2013-10-28,132.434,26.5,11.0,20.0,0.6,1.027,0.17,0.259,0.297,0.3
2013-10-29,132.041,21.5,10.0,24.0,0.1,0.493,0.167,0.259,0.297,0.3
2013-10-30,131.676,22.5,6.0,23.0,0.0,0.366,0.165,0.259,0.297,0.3
2013-10-31,131.332,23.0,7.5,25.0,0.0,0.343,0.162,0.258,0.297,0.3
2013-01-11,131.008,28.5,6.0,27.0,0.3,0.625,0.16,0.258,0.297,0.3
2013-02-11,124.749,31.5,8.0,26.0,0.0,6.259,0.098,0.258,0.297,0.3
2013-03-11,124.062,21.0,12.0,27.0,0.0,0.686,0.092,0.258,0.297,0.3
2013-04-11,123.423,21.5,5.0,28.0,0.0,0.639,0.087,0.258,0.296,0.3
2013-05-11,122.823,27.5,4.5,30.0,0.0,0.6,0.082,0.257,0.296,0.3
2013-06-11,122.53,32.0,8.5,30.0,0.0,0.568,0.077,0.257,0.296,0.3
2013-07-11,122.432,35.5,14.5,17.0,0.0,0.54,0.073,0.257,0.296,0.3
2013-08-11,122.332,22.5,14.5,9.0,0.0,0.516,0.069,0.257,0.296,0.3
2013-09-11,122.231,20.5,8.0,23.0,0.3,0.795,0.065,0.257,0.296,0.3
2013-10-11,122.127,21.0,5.0,27.0,0.0,0.476,0.061,0.256,0.296,0.3
2013-11-11,122.022,19.5,9.0,13.0,0.1,0.559,0.057,0.256,0.296,0.3
2013-12-11,121.915,17.0,9.5,13.0,0.9,1.344,0.054,0.256,0.295,0.3
2013-11-13,121.822,19.5,9.0,14.0,5.2,2.922,0.078,0.256,0.295,0.3
2013-11-14,121.714,21.5,9.0,25.0,0.0,2.709,0.052,0.256,0.295,0.3
2013-11-15,121.606,22.0,5.0,22.0,0.0,0.418,0.049,0.255,0.295,0.3
2013-11-16,121.496,25.0,9.0,25.0,0.0,0.407,0.046,0.255,0.295,0.3
2013-11-17,121.385,27.5,10.0,28.0,0.0,0.396,0.043,0.255,0.295,0.3
2013-11-18,121.273,31.0,8.5,31.0,0.0,0.288,0.041,0.255,0.295,0.3
2013-11-19,121.162,35.0,11.5,25.0,0.0,0.112,0.041,0.254,0.295,0.3
2013-11-20,121.051,27.5,13.0,13.0,0.0,0.111,0.041,0.254,0.294,0.3
2013-11-21,120.94,25.5,9.0,23.0,0.0,0.111,0.041,0.254,0.294,0.3
2013-11-22,120.83,23.0,10.5,24.0,0.0,0.111,0.041,0.254,0.294,0.3
2013-11-23,120.72,23.0,9.5,18.0,0.0,0.11,0.041,0.253,0.294,0.3
2013-11-24,120.61,22.5,10.5,19.0,1.8,1.91,0.041,0.253,0.294,0.3
2013-11-25,120.501,28.0,10.0,31.0,0.0,0.11,0.041,0.253,0.294,0.3
2013-11-26,120.392,31.0,10.5,25.0,0.0,0.109,0.041,0.253,0.294,0.3
2013-11-27,120.283,36.0,12.5,24.0,0.0,0.109,0.041,0.252,0.294,0.3
2013-11-28,120.175,27.0,19.0,10.0,0.0,0.109,0.041,0.252,0.293,0.3
2013-11-29,120.067,23.0,9.0,26.0,0.8,0.908,0.041,0.252,0.293,0.3
2013-11-30,119.96,27.0,7.5,31.0,0.0,0.108,0.041,0.252,0.293,0.3
2013-01-12,119.852,33.0,9.5,22.0,0.0,0.108,0.041,0.251,0.293,0.3
2013-02-12,119.745,38.0,14.0,28.0,0.0,0.107,0.041,0.251,0.293,0.3
2013-03-12,119.639,36.5,19.5,22.0,0.0,0.107,0.041,0.251,0.293,0.3
2013-04-12,121.122,21.5,18.5,10.0,7.7,2.323,0.096,0.251,0.293,0.3
2013-05-12,123.004,17.0,8.5,23.0,6.5,4.618,0.115,0.251,0.293,0.3
2013-06-12,121.11,22.5,5.0,30.0,0.9,2.794,0.097,0.25,0.293,0.3
2013-07-12,120.619,28.5,8.5,30.0,0.0,0.491,0.093,0.25,0.292,0.3
2013-08-12,120.146,33.5,14.0,21.0,0.0,0.473,0.089,0.25,0.292,0.3
2013-09-12,119.689,24.0,20.0,10.0,0.0,0.457,0.086,0.25,0.292,0.3
2013-10-12,119.247,23.0,10.5,23.0,3.0,3.442,0.082,0.25,0.292,0.3
2013-11-12,118.945,24.5,13.0,20.0,0.0,0.428,0.079,0.25,0.292,0.3
2013-12-12,118.858,27.5,7.0,31.0,0.0,0.416,0.075,0.249,0.292,0.3
2013-12-13,118.769,29.5,11.5,29.0,0.0,0.405,0.072,0.249,0.292,0.3
2013-12-14,118.68,26.5,9.5,31.0,0.0,0.394,0.069,0.249,0.292,0.3
2013-12-15,118.589,31.0,10.5,25.0,0.0,0.385,0.066,0.249,0.292,0.3
2013-12-16,118.497,32.5,12.5,30.0,0.0,0.376,0.063,0.249,0.291,0.3
2013-12-17,118.403,35.0,11.5,31.0,0.0,0.367,0.061,0.249,0.291,0.3
2013-12-18,118.309,38.5,14.0,31.0,0.0,0.36,0.058,0.248,0.291,0.3
2013-12-19,118.213,42.5,19.0,24.0,0.0,0.352,0.056,0.248,0.291,0.3
2013-12-20,118.117,42.5,21.0,25.0,0.0,0.345,0.053,0.248,0.291,0.3
2013-12-21,118.019,33.0,17.0,16.0,0.1,0.439,0.051,0.248,0.291,0.3
2013-12-22,117.921,30.0,20.5,8.0,0.0,0.333,0.048,0.248,0.291,0.3
2013-12-23,117.829,24.0,15.0,14.0,4.4,3.261,0.061,0.247,0.291,0.3
2013-12-24,117.73,29.0,7.5,33.0,0.0,1.466,0.047,0.247,0.291,0.3
2013-12-25,117.631,32.0,12.0,27.0,0.0,0.321,0.045,0.247,0.29,0.3
2013-12-26,117.531,33.5,14.5,28.0,0.0,0.316,0.043,0.247,0.29,0.3
2013-12-27,117.43,31.0,12.0,32.0,0.0,0.252,0.041,0.247,0.29,0.3
2013-12-28,117.33,40.0,14.0,29.0,0.0,0.101,0.041,0.246,0.29,0.3
2013-12-29,117.23,27.0,9.5,33.0,0.0,0.1,0.041,0.246,0.29,0.3
2013-12-30,117.13,29.5,7.5,33.0,0.0,0.1,0.041,0.246,0.29,0.3
2013-12-31,117.03,32.0,9.0,32.0,0.0,0.1,0.041,0.246,0.29,0.3
2014-01-01,116.931,30.0,14.5,10.0,0.0,0.1,0.041,0.245,0.29,0.3
2014-02-01,116.832,25.0,15.5,11.0,0.0,0.099,0.041,0.245,0.29,0.3
2014-03-01,116.733,28.5,16.0,24.0,0.0,0.099,0.041,0.245,0.289,0.3
2014-04-01,116.634,26.0,9.0,27.0,0.0,0.099,0.041,0.245,0.289,0.3
2014-05-01,116.536,27.0,8.0,27.0,0.0,0.099,0.041,0.245,0.289,0.3
2014-06-01,116.438,23.5,10.5,28.0,0.0,0.098,0.041,0.244,0.289,0.3
2014-07-01,116.34,24.0,9.0,30.0,0.0,0.098,0.041,0.244,0.289,0.3
2014-08-01,116.243,30.5,10.5,25.0,0.0,0.098,0.041,0.244,0.289,0.3
2014-09-01,116.146,33.0,17.0,28.0,0.0,0.097,0.041,0.244,0.289,0.3
2014-10-01,116.049,34.5,17.0,29.0,0.0,0.097,0.041,0.244,0.289,0.299
2014-11-01,115.952,37.0,19.5,24.0,0.0,0.097,0.041,0.243,0.289,0.299
2014-12-01,115.855,38.0,14.5,31.0,0.0,0.097,0.041,0.243,0.289,0.299
2014-01-13,115.759,40.5,14.5,31.0,0.0,0.096,0.041,0.243,0.288,0.299
2014-01-14,115.663,45.5,24.0,28.0,0.0,0.096,0.041,0.243,0.288,0.299
2014-01-15,115.567,45.0,23.0,26.0,0.0,0.096,0.041,0.243,0.288,0.299
2014-01-16,115.472,43.0,28.5,27.0,0.4,0.496,0.041,0.242,0.288,0.299
2014-01-17,115.377,45.0,24.5,28.0,0.0,0.095,0.041,0.242,0.288,0.299
2014-01-18,115.282,37.5,23.5,20.0,0.0,0.095,0.041,0.242,0.288,0.299
2014-01-19,115.187,31.5,14.5,31.0,0.0,0.095,0.041,0.242,0.288,0.299
2014-01-20,115.092,32.0,14.5,28.0,0.0,0.095,0.041,0.242,0.288,0.299
2014-01-21,114.998,30.0,14.0,30.0,0.0,0.095,0.041,0.241,0.288,0.299
2014-01-22,114.904,32.0,13.0,30.0,0.0,0.094,0.041,0.241,0.288,0.299
2014-01-23,114.81,35.5,13.0,27.0,0.0,0.094,0.041,0.241,0.287,0.299
2014-01-24,114.717,30.5,18.5,17.0,3.0,3.094,0.041,0.241,0.287,0.299
2014-01-25,114.623,27.0,12.0,30.0,0.4,0.494,0.041,0.241,0.287,0.299
2014-01-26,114.53,31.0,10.0,31.0,0.0,0.093,0.041,0.241,0.287,0.299
2014-01-27,114.437,37.0,16.0,30.0,0.0,0.093,0.041,0.24,0.287,0.299
2014-01-28,114.345,42.0,22.0,30.0,0.0,0.093,0.041,0.24,0.287,0.299
2014-01-29,114.252,34.5,19.5,28.0,0.0,0.093,0.041,0.24,0.287,0.299
2014-01-30,114.16,40.5,15.5,28.0,0.0,0.092,0.041,0.24,0.287,0.299
2014-01-31,114.068,42.0,20.5,29.0,0.0,0.092,0.041,0.24,0.287,0.299
2014-01-02,113.976,43.0,17.5,29.0,0.1,0.192,0.041,0.239,0.287,0.299
2014-02-02,113.885,44.0,21.0,30.0,0.0,0.092,0.041,0.239,0.286,0.299
2014-03-02,113.794,41.5,23.5,22.0,0.0,0.092,0.041,0.239,0.286,0.299
2014-04-02,113.702,31.0,14.0,30.0,0.0,0.091,0.041,0.239,0.286,0.299
2014-05-02,113.612,33.0,14.5,29.0,0.0,0.091,0.041,0.239,0.286,0.299
2014-06-02,113.521,35.5,19.5,28.0,0.0,0.091,0.041,0.238,0.286,0.299
2014-07-02,113.43,40.5,21.5,27.0,0.0,0.091,0.041,0.238,0.286,0.299
2014-08-02,113.34,42.5,18.5,28.0,0.0,0.09,0.041,0.238,0.286,0.299
2014-09-02,113.25,40.5,26.0,28.0,0.0,0.09,0.041,0.238,0.286,0.299
2014-10-02,113.16,33.5,13.0,29.0,0.0,0.09,0.041,0.238,0.286,0.299
2014-11-02,113.071,37.0,11.5,28.0,0.0,0.09,0.041,0.238,0.286,0.299
2014-12-02,112.981,39.5,16.0,25.0,0.0,0.09,0.041,0.237,0.285,0.299
2014-02-13,112.892,33.5,21.5,8.0,0.0,0.089,0.041,0.237,0.285,0.299
2014-02-14,112.803,29.0,20.5,7.0,0.0,0.089,0.041,0.237,0.285,0.299
2014-02-15,112.719,28.5,20.0,9.0,3.2,2.297,0.051,0.237,0.285,0.299
2014-02-16,112.63,27.5,17.0,23.0,2.4,3.477,0.041,0.237,0.285,0.299
2014-02-17,112.542,30.0,10.0,25.0,0.5,0.589,0.041,0.237,0.285,0.299
2014-02-18,112.454,33.0,13.5,27.0,0.0,0.088,0.041,0.236,0.285,0.299
2014-02-19,112.366,26.5,13.5,18.0,0.0,0.088,0.041,0.236,0.285,0.298
2014-02-20,112.278,23.0,9.5,26.0,0.0,0.088,0.041,0.236,0.285,0.298
2014-02-21,112.19,24.5,9.0,24.0,0.0,0.088,0.041,0.236,0.285,0.298
2014-02-22,112.103,27.0,12.0,26.0,0.0,0.088,0.041,0.236,0.285,0.298
2014-02-23,112.016,32.5,12.0,27.0,0.0,0.087,0.041,0.236,0.284,0.298
2014-02-24,111.929,35.0,15.0,25.0,0.0,0.087,0.041,0.235,0.284,0.298
2014-02-25,111.842,36.0,17.0,20.0,0.0,0.087,0.041,0.235,0.284,0.298
2014-02-26,111.755,28.0,13.5,25.0,1.8,1.887,0.041,0.235,0.284,0.298
2014-02-27,111.669,26.5,9.5,25.0,0.0,0.087,0.041,0.235,0.284,0.298
2014-02-28,111.583,30.5,11.0,26.0,0.0,0.086,0.041,0.235,0.284,0.298
2014-01-03,111.496,30.0,14.5,16.0,0.3,0.386,0.041,0.235,0.284,0.298
2014-02-03,111.411,30.0,14.0,24.0,0.0,0.086,0.041,0.234,0.284,0.298
2014-03-03,111.325,32.5,12.0,25.0,0.0,0.086,0.041,0.234,0.284,0.298
2014-04-03,111.239,33.5,16.5,21.0,0.0,0.086,0.041,0.234,0.284,0.298
2014-05-03,111.154,31.0,16.5,22.0,1.5,1.585,0.041,0.234,0.284,0.298
2014-06-03,111.069,27.0,11.0,24.0,0.0,0.085,0.041,0.234,0.283,0.298
2014-07-03,110.984,27.0,8.5,20.0,0.0,0.085,0.041,0.234,0.283,0.298
2014-08-03,110.899,30.5,14.0,23.0,0.0,0.085,0.041,0.233,0.283,0.298
2014-09-03,110.815,33.5,13.5,24.0,0.0,0.085,0.041,0.233,0.283,0.298
2014-10-03,110.73,36.5,16.5,20.0,0.0,0.085,0.041,0.233,0.283,0.298
2014-11-03,110.646,32.0,20.5,10.0,0.0,0.084,0.041,0.233,0.283,0.298
2014-12-03,110.562,26.0,14.0,22.0,1.2,1.284,0.041,0.233,0.283,0.298
2014-03-13,110.478,28.5,10.5,17.0,0.0,0.084,0.041,0.233,0.283,0.298
2014-03-14,110.394,30.0,12.0,21.0,0.0,0.084,0.041,0.232,0.283,0.298
2014-03-15,110.311,29.0,14.5,13.0,0.0,0.084,0.041,0.232,0.283,0.298
2014-03-16,111.844,21.0,11.5,14.0,8.5,3.051,0.096,0.232,0.283,0.298
2014-03-17,110.174,25.5,12.5,12.0,0.1,2.791,0.07,0.232,0.283,0.298
2014-03-18,110.102,27.0,12.5,16.0,0.7,1.208,0.065,0.232,0.282,0.298
2014-03-19,110.029,27.5,10.5,22.0,0.0,0.247,0.064,0.232,0.282,0.298
2014-03-20,109.956,31.5,8.0,22.0,0.0,0.244,0.062,0.232,0.282,0.298
2014-03-21,109.882,30.5,11.5,13.0,0.0,0.242,0.06,0.232,0.282,0.297
2014-03-22,109.807,22.5,9.0,21.0,0.0,0.24,0.059,0.231,0.282,0.297
2014-03-23,109.732,20.5,8.5,9.0,0.0,0.238,0.057,0.231,0.282,0.297
2014-03-24,109.656,22.5,8.5,14.0,0.0,0.235,0.055,0.231,0.282,0.297
2014-03-25,109.579,26.5,12.0,10.0,0.0,0.233,0.054,0.231,0.282,0.297
2014-03-26,109.502,28.5,14.0,13.0,0.0,0.231,0.052,0.231,0.282,0.297
2014-03-27,116.964,25.5,17.0,9.0,12.4,2.17,0.155,0.231,0.282,0.297
2014-03-28,113.859,28.5,14.0,16.0,0.8,3.905,0.125,0.231,0.282,0.297
2014-03-29,112.833,29.5,13.0,17.0,0.0,1.026,0.115,0.231,0.282,0.297
2014-03-30,112.536,29.0,15.0,16.0,1.8,2.097,0.113,0.231,0.281,0.297
2014-03-31,112.244,31.5,15.0,18.0,0.9,1.193,0.111,0.23,0.281,0.297
2014-01-04,112.244,34.5,17.0,18.0,0.0,0.0,0.111,0.23,0.281,0.297
2014-02-04,112.081,28.0,18.0,10.0,0.0,0.163,0.11,0.23,0.281,0.297
2014-03-04,112.62,22.0,15.0,9.0,0.7,0.161,0.116,0.23,0.281,0.297
2014-04-04,112.462,24.0,13.5,13.0,0.0,0.159,0.115,0.23,0.281,0.297
2014-05-04,112.305,26.0,10.5,17.0,0.0,0.157,0.114,0.23,0.281,0.297
2014-06-04,112.151,27.0,12.0,18.0,0.0,0.155,0.113,0.23,0.281,0.297
2014-07-04,111.998,23.5,14.0,8.0,0.0,0.153,0.113,0.23,0.281,0.297
2014-08-04,111.847,23.5,17.0,7.0,0.0,0.151,0.112,0.23,0.281,0.297
2014-09-04,115.851,18.0,16.5,5.0,5.1,1.096,0.152,0.23,0.281,0.297
2014-10-04,142.245,19.5,16.0,5.0,29.3,1.112,0.325,0.26,0.281,0.297
2014-11-04,146.43,22.0,16.0,11.0,6.5,2.315,0.291,0.275,0.291,0.297
2014-12-04,144.721,24.0,13.5,16.0,0.0,1.71,0.237,0.276,0.301,0.297
2014-04-13,143.877,23.5,11.5,15.0,0.0,0.821,0.214,0.273,0.307,0.3
2014-04-14,142.886,21.5,10.5,17.0,0.0,0.632,0.202,0.269,0.309,0.303
2014-04-15,141.762,22.0,9.0,16.0,0.0,0.534,0.197,0.265,0.309,0.305
2014-04-16,140.584,22.0,7.5,12.0,0.0,0.471,0.193,0.263,0.308,0.305
2014-04-17,139.428,24.0,8.0,16.0,0.0,0.426,0.19,0.261,0.306,0.306
2014-04-18,138.346,21.0,9.0,13.0,0.0,0.392,0.187,0.261,0.305,0.305
2014-04-19,137.367,17.5,5.0,13.0,0.0,0.365,0.184,0.26,0.303,0.305
2014-04-20,136.502,19.5,5.0,10.0,0.0,0.343,0.182,0.26,0.302,0.304
2014-04-21,135.748,22.0,6.0,9.0,0.0,0.324,0.179,0.26,0.302,0.303
2014-04-22,135.098,21.5,12.5,7.0,0.0,0.308,0.177,0.259,0.301,0.303
2014-04-23,134.539,20.0,7.5,11.0,0.2,0.495,0.175,0.259,0.301,0.302
2014-04-24,134.057,19.5,6.0,14.0,0.0,0.283,0.173,0.259,0.3,0.302
2014-04-25,133.64,19.5,3.0,14.0,0.0,0.272,0.172,0.259,0.3,0.301
2014-04-26,133.276,22.5,10.0,10.0,0.0,0.262,0.17,0.259,0.3,0.301
2014-04-27,132.95,19.0,5.0,16.0,0.0,0.254,0.168,0.258,0.3,0.301
2014-04-28,132.654,21.5,3.5,10.0,0.0,0.246,0.167,0.258,0.3,0.3
2014-04-29,132.38,18.5,10.0,4.0,0.0,0.239,0.165,0.258,0.299,0.3
2014-04-30,143.44,17.5,7.5,13.0,13.6,2.366,0.237,0.267,0.303,0.301
2014-01-05,141.841,15.0,4.0,8.0,0.2,1.497,0.208,0.267,0.305,0.302
2014-02-05,141.215,13.5,9.5,5.0,0.8,0.966,0.2,0.266,0.306,0.304
2014-03-05,141.748,16.5,6.5,5.0,2.1,0.98,0.203,0.265,0.307,0.305
2014-04-05,139.671,15.0,6.0,9.0,0.3,1.718,0.187,0.263,0.306,0.305
2014-05-05,138.208,16.0,6.5,6.0,0.0,0.792,0.18,0.262,0.305,0.305
2014-06-05,136.955,15.5,4.5,10.0,0.0,0.619,0.175,0.261,0.304,0.305
2014-07-05,135.865,16.0,5.5,12.0,0.0,0.526,0.171,0.26,0.303,0.304
2014-08-05,134.919,17.5,2.5,14.0,0.0,0.465,0.167,0.26,0.302,0.304
2014-09-05,134.101,17.5,5.5,4.0,0.0,0.422,0.164,0.26,0.301,0.303
2014-10-05,136.969,16.5,9.5,6.0,4.4,1.211,0.194,0.26,0.301,0.303
2014-11-05,135.233,18.5,5.5,10.0,0.4,1.879,0.18,0.26,0.301,0.302
2014-12-05,134.463,19.5,5.0,11.0,0.3,0.867,0.175,0.26,0.3,0.302
2014-05-13,133.817,20.5,4.0,11.0,0.1,0.593,0.171,0.259,0.3,0.301
2014-05-14,133.263,21.5,5.0,12.0,0.0,0.442,0.168,0.259,0.3,0.301
2014-05-15,132.781,24.0,8.5,11.0,0.0,0.404,0.165,0.259,0.3,0.301
2014-05-16,132.351,23.5,11.0,9.0,0.0,0.375,0.162,0.259,0.3,0.3
2014-05-17,131.962,24.5,9.5,7.0,0.0,0.351,0.159,0.259,0.3,0.3
2014-05-18,131.604,22.5,12.5,7.0,0.0,0.331,0.157,0.258,0.299,0.3
2014-05-19,131.271,25.0,11.5,10.0,0.0,0.314,0.155,0.258,0.299,0.3
2014-05-20,130.958,23.0,9.0,9.0,0.8,1.1,0.153,0.258,0.299,0.3
2014-05-21,130.662,23.5,7.0,11.0,0.0,0.287,0.151,0.258,0.299,0.3
2014-05-22,130.379,25.0,11.0,7.0,0.0,0.276,0.149,0.258,0.299,0.3
2014-05-23,130.109,19.5,13.0,6.0,0.3,0.566,0.147,0.257,0.299,0.3
2014-05-24,130.642,19.0,8.5,9.0,2.4,1.863,0.154,0.257,0.299,0.3
2014-05-25,132.428,21.5,9.5,7.0,3.3,1.512,0.173,0.257,0.299,0.3
2014-05-26,133.934,23.0,8.5,5.0,2.6,1.092,0.188,0.257,0.298,0.3
2014-05-27,136.348,19.5,13.0,5.0,3.5,1.085,0.203,0.26,0.298,0.3
2014-05-28,138.608,17.0,11.0,5.0,3.3,1.031,0.211,0.263,0.3,0.3
2014-05-29,137.457,17.5,6.0,7.0,0.3,1.386,0.196,0.263,0.302,0.301
2014-05-30,135.549,16.5,3.0,10.0,0.0,1.793,0.179,0.261,0.302,0.301
2014-05-31,134.638,15.5,6.0,4.0,0.0,0.77,0.172,0.26,0.302,0.301
2014-01-06,152.411,13.0,9.5,3.0,20.0,0.576,0.29,0.273,0.307,0.303
2014-02-06,159.67,16.5,8.5,6.0,9.4,1.2,0.298,0.282,0.315,0.307
2014-03-06,157.587,15.5,7.0,4.0,0.1,0.777,0.252,0.281,0.321,0.311
2014-04-06,155.211,17.0,7.0,4.0,0.0,0.526,0.226,0.277,0.322,0.314
2014-05-06,152.299,15.5,8.5,4.0,0.0,0.789,0.208,0.272,0.321,0.317
2014-06-06,148.426,16.0,4.0,9.0,0.0,1.666,0.189,0.268,0.319,0.317
